series_id,unit_id,variant,weapon_name,game_namespace,archetype,vtable_addr,class_id,object_size,override_count,overridden_slots,slot_0_destructor,slot_2_oninit,slot_12_onupdate,slot_28_classid_fn,slot_54_canhit,slot_55_cancel,slot_78_factory,slot_79_configdmg,slot_81_createcam,slot_84_config,base_classes
001GUNDAM,003ACGUY0,001,AcguyBall,EXVS2,SummonRushGround,0x1413E8670,465,0x2E0,18,0;2;12;18;21;30;42;46;72;73;78;79;80;81;84;87;88;90,0x140929DB0,0x140F3CBF0,0x140F3C3F0,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E670,0x140F3CD80,0x140F3C390,0x140F3CD10,.?AVCUnitTaskAutomata_001GUNDAM_003ACGUY0_001_AcguyBall@EXVS2@@|.?AVCUnitTaskAutomataSummonRushGround@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
001GUNDAM,003ACGUY0,001,AcguyBall_Weak,EXVS2,SummonRushGround,0x1413E89A8,465,0x2E0,18,0;2;12;18;21;30;42;46;72;73;78;79;80;81;84;87;88;90,0x140929DB0,0x140F3CBF0,0x140F3C3F0,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E670,0x140F3CD80,0x140F3C390,0x140F3CD10,.?AVCUnitTaskAutomata_001GUNDAM_003ACGUY0_001_AcguyBall_Weak@EXVS2@@|.?AVCUnitTaskAutomata_001GUNDAM_003ACGUY0_001_AcguyBall@EXVS2@@|.?AVCUnitTaskAutomataSummonRushGround@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@
001GUNDAM,003ACGUY0,001,AssistAcgAir,EXVS2,SummonRush,0x1413E9670,465,0x2C0,18,0;2;18;21;30;42;46;72;73;76;78;79;80;81;84;87;88;90,0x14092A700,0x140DE1070,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E5B0,0x140F3D5A0,0x140F3D540,0x140F450D0,.?AVCUnitTaskAutomata_001GUNDAM_003ACGUY0_001_AssistAcgAir@EXVS2@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@
001GUNDAM,003ACGUY0,001,AssistAcgGround,EXVS2,Summon,0x1413E9340,465,0x290,17,0;2;18;21;30;42;46;72;73;78;79;80;81;84;87;88;90,0x14092A700,0x140F3D450,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E520,0x140F45280,0x140F3D400,0x140F3D500,.?AVCUnitTaskAutomata_001GUNDAM_003ACGUY0_001_AssistAcgGround@EXVS2@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
001GUNDAM,003ACGUY0,001,AssistAgguyGround,EXVS2,SummonRushGround,0x1413E9010,465,0x2E0,17,0;2;18;21;30;42;46;72;73;78;79;80;81;84;87;88;90,0x14092A700,0x140F3D1A0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E670,0x140F3D2D0,0x140F3CF60,0x140F3D1F0,.?AVCUnitTaskAutomata_001GUNDAM_003ACGUY0_001_AssistAgguyGround@EXVS2@@|.?AVCUnitTaskAutomataSummonRushGround@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
001GUNDAM,003ACGUY0,001,AssistJuagg,EXVS2,SummonRushShot,0x1413E8CE0,465,0x2F0,20,0;2;12;18;21;30;42;46;69;72;73;78;79;80;81;84;86;87;88;90,0x14092A310,0x140DE1070,0x140F3CE50,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E6F0,0x140F3CF20,0x140F3CDF0,0x140F3CEF0,.?AVCUnitTaskAutomata_001GUNDAM_003ACGUY0_001_AssistJuagg@EXVS2@@|.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
001GUNDAM,004ZEONG0,001,HandFly,EXVS2,FunnelFlySword,0x1413E9CC8,977,0x220,16,0;2;21;28;43;52;69;73;76;78;79;81;84;87;88;91,0x14092A100,0x140F75740,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E100,0x140F3DB20,0x140F3D9C0,0x140F3DAE0,.?AVCUnitTaskAutomata_001GUNDAM_004ZEONG0_001_HandFly@EXVS2@@|.?AVCUnitTaskAutomataFunnelFlySword@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@
001GUNDAM,004ZEONG0,001,HandPunch,EXVS2,AnchorThrow,0x1413E99A0,465,0x1F0,15,0;2;11;12;18;23;73;76;78;79;81;84;87;88;89,0x14092A700,0x140DE0460,0x140DE0B10,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094DCE0,0x140F3D770,0x140F3D5D0,0x140F40ED0,.?AVCUnitTaskAutomata_001GUNDAM_004ZEONG0_001_HandPunch@EXVS2@@|.?AVCUnitTaskAutomataAnchorThrow@GAM@VDK@@|.?AVCUnitTaskAutomataAnchorReturn@GAM@VDK@@|.?AVCUnitTaskAutomataAnchor@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
001GUNDAM,004ZEONG0,001,HeadBeam,EXVS2,FunnelShotImmediate,0x1413E9FF0,977,0x220,11,0;2;28;43;69;78;79;81;84;87;89,0x14092A700,0x140F75740,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E1E0,0x140F3DEB0,0x140F3DD40,0x140DDCDC0,.?AVCUnitTaskAutomata_001GUNDAM_004ZEONG0_001_HeadBeam@EXVS2@@|.?AVCUnitTaskAutomataFunnelShotImmediate@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@
001GUNDAM,005GYAN00,001,AdzamBeamBody,EXVS2,SummonRushShot,0x1413EAFC0,465,0x2F0,19,0;2;12;18;21;30;42;46;69;72;73;78;79;80;81;84;87;88;90,0x14092A310,0x140DE1070,0x140DE1770,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E6F0,0x140F3E5A0,0x140F3E440,0x140F4E9D0,.?AVCUnitTaskAutomata_001GUNDAM_005GYAN00_001_AdzamBeamBody@EXVS2@@|.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
001GUNDAM,005GYAN00,001,AdzamBody,EXVS2,SummonRush,0x1413EA968,465,0x2C0,17,0;2;18;21;30;42;46;72;73;78;79;80;81;84;87;88;90,0x14092A700,0x140DE1070,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E5B0,0x140F3E2B0,0x140F3E1F0,0x140DE1820,.?AVCUnitTaskAutomata_001GUNDAM_005GYAN00_001_AdzamBody@EXVS2@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@
001GUNDAM,005GYAN00,001,AdzamLeader,EXVS2,Throw,0x1413EAC98,465,0x1C0,10,0;22;76;78;79;81;84;87;88;91,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F3E3F0,0x140F3E360,0x140F920A0,.?AVCUnitTaskAutomata_001GUNDAM_005GYAN00_001_AdzamLeader@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
001GUNDAM,005GYAN00,001,HydePump,EXVS2,Throw,0x1413EA318,465,0x1C0,9,0;22;76;78;79;81;84;87;88,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F444F0,0x140F3E040,0x140DDCAC0,.?AVCUnitTaskAutomata_001GUNDAM_005GYAN00_001_HydePump@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
001GUNDAM,005GYAN00,001,SuibakuMissile,EXVS2,Throw,0x1413EA640,465,0x1C0,10,0;22;76;78;79;81;84;87;88;89,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F3E1B0,0x140F3E100,0x140DDCAC0,.?AVCUnitTaskAutomata_001GUNDAM_005GYAN00_001_SuibakuMissile@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
001GUNDAM,006GMECHA,001,AssistHissatsuGFighter,EXVS2,Summon,0x1413EB2F0,465,0x290,18,0;2;18;21;30;42;46;72;73;78;79;80;81;84;87;88;90;91,0x14092A700,0x140DE1070,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E520,0x140F3E7A0,0x140F3E690,0x140F3E740,.?AVCUnitTaskAutomata_001GUNDAM_006GMECHA_001_AssistHissatsuGFighter@EXVS2@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
001GUNDAM,006GMECHA,001,BullPurge,EXVS2,RadiconParentActor,0x1413EB620,465,0x1B0,4,0;79;81;88,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x1406A50D0,0x140F3E8A0,0x140F3E7E0,0x140E26F80,.?AVCUnitTaskAutomata_001GUNDAM_006GMECHA_001_BullPurge@EXVS2@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@|.?AVCUnitTaskAbstract@FWK@VDK@@
001GUNDAM,006GMECHA,001,GFighterAParts,EXVS2,FreeFly,0x1413EB948,465,0x1C0,6,0;78;79;81;84;88,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094DFB0,0x140F3E8F0,0x140F3A9E0,0x140DDF4F0,.?AVCUnitTaskAutomata_001GUNDAM_006GMECHA_001_GFighterAParts@EXVS2@@|.?AVCUnitTaskAutomata_000COMMON_000COMMON_001_PurgeFly@EXVS2@@|.?AVCUnitTaskAutomataFreeFly@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@
001GUNDAM,006GMECHA,001,GFighterBParts,EXVS2,FreeFly,0x1413EBC70,465,0x1C0,6,0;78;79;81;84;88,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094DFB0,0x140F3E920,0x140F3A9E0,0x140DDF4F0,.?AVCUnitTaskAutomata_001GUNDAM_006GMECHA_001_GFighterBParts@EXVS2@@|.?AVCUnitTaskAutomata_000COMMON_000COMMON_001_PurgeFly@EXVS2@@|.?AVCUnitTaskAutomataFreeFly@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@
001GUNDAM,006GMECHA,001,MaPurge,EXVS2,RadiconParentActor,0x1413EBF98,465,0x1B0,5,0;2;79;81;88,0x14092A3E0,0x140F75740,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x1406A50D0,0x140F3E9E0,0x140F3E950,0x140E26F80,.?AVCUnitTaskAutomata_001GUNDAM_006GMECHA_001_MaPurge@EXVS2@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@|.?AVCUnitTaskAbstract@FWK@VDK@@
001GUNDAM,006GMECHA,001,ThrowShield,EXVS2,Throw,0x1413EC2C0,465,0x1C0,10,0;22;76;78;79;81;84;87;88;91,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F3EA20,0x140DDC8E0,0x140DDCAC0,.?AVCUnitTaskAutomata_001GUNDAM_006GMECHA_001_ThrowShield@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
001GUNDAM,007ZAKU2J,001,ThrowRockLarge,EXVS2,Throw,0x1413EC910,465,0x1C0,13,0;22;71;72;73;76;78;79;81;84;86;87;88,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F3F180,0x140F3EFD0,0x140DDCAC0,.?AVCUnitTaskAutomata_001GUNDAM_007ZAKU2J_001_ThrowRockLarge@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
001GUNDAM,007ZAKU2J,001,ThrowRockLargeMortar,EXVS2,ThrowMortar,0x1413ECC38,465,0x1C0,14,0;22;71;72;73;76;78;79;81;82;84;86;87;88,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F3ED00,0x140F3F3E0,0x140DDCAC0,.?AVCUnitTaskAutomata_001GUNDAM_007ZAKU2J_001_ThrowRockLargeMortar@EXVS2@@|.?AVCUnitTaskAutomataThrowMortar@GAM@VDK@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@
001GUNDAM,007ZAKU2J,001,ThrowRockSmall,EXVS2,ThrowMortar,0x1413EC5E8,465,0x1C0,13,0;22;71;72;73;76;78;79;81;82;84;87;88,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F3ED00,0x140DDFF20,0x140DDCAC0,.?AVCUnitTaskAutomata_001GUNDAM_007ZAKU2J_001_ThrowRockSmall@EXVS2@@|.?AVCUnitTaskAutomataThrowMortar@GAM@VDK@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@
001GUNDAM,008CHARZK,001,StickerExplosion,EXVS2,Sticker,0x1413ED288,465,0x1C0,7,0;2;78;79;81;84;91,0x14092A700,0x140DDD100,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E4D0,0x140F3F6F0,0x140F3F690,0x140E28260,.?AVCUnitTaskAutomata_001GUNDAM_008CHARZK_001_StickerExplosion@EXVS2@@|.?AVCUnitTaskAutomataSticker@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
001GUNDAM,008CHARZK,001,ThrowHeathawk,EXVS2,Throw,0x1413ECF60,465,0x1C0,10,0;22;76;78;79;81;84;87;88;91,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F3F660,0x140F3F610,0x140DDCAC0,.?AVCUnitTaskAutomata_001GUNDAM_008CHARZK_001_ThrowHeathawk@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
001GUNDAM,008GUNDAM,001,TankThrow,EXVS2,ThrowMortar,0x1413ED8E8,465,0x1C0,10,0;22;76;78;79;81;82;84;87;88,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F3F810,0x140DDFF20,0x140DDCAC0,.?AVCUnitTaskAutomata_001GUNDAM_008GUNDAM_001_TankThrow@EXVS2@@|.?AVCUnitTaskAutomataThrowMortar@GAM@VDK@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@
001GUNDAM,008GUNDAM,001,ThrowMeteo,EXVS2,Throw,0x1413ED5C0,465,0x1C0,11,0;22;49;76;78;79;81;84;86;87;88,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F3F7E0,0x140F3F790,0x140F41EF0,.?AVCUnitTaskAutomata_001GUNDAM_008GUNDAM_001_ThrowMeteo@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
001GUNDAM,010HMZK2M,001,AssistZaku,EXVS2,SummonRushShot,0x1413EDC10,465,0x2F0,19,0;2;12;18;21;30;42;46;69;72;73;78;79;80;81;84;87;88;90,0x14092A310,0x140DE1070,0x140DE1770,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E6F0,0x140F3F8A0,0x140F3F840,0x140DE1820,.?AVCUnitTaskAutomata_001GUNDAM_010HMZK2M_001_AssistZaku@EXVS2@@|.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
001GUNDAM,015GCANON,001,ThrowGrenade,EXVS2,ThrowMortar,0x1413EE590,465,0x1C0,10,0;22;76;78;79;81;82;84;87;88,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F40030,0x140F3FFE0,0x140DDCAC0,.?AVCUnitTaskAutomata_001GUNDAM_015GCANON_001_ThrowGrenade@EXVS2@@|.?AVCUnitTaskAutomataThrowMortar@GAM@VDK@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@
001GUNDAM,015GCANON,001,ThrowRockLarge,EXVS2,Throw,0x1413EE268,465,0x1C0,13,0;22;71;72;73;76;78;79;81;84;86;87;88,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F3FFB0,0x140F3FE60,0x140F3FF80,.?AVCUnitTaskAutomata_001GUNDAM_015GCANON_001_ThrowRockLarge@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
001GUNDAM,015GCANON,001,ThrowRockSmall,EXVS2,Throw,0x1413EDF40,465,0x1C0,13,0;22;71;72;73;76;78;79;81;84;86;87;88,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F3F180,0x140F3FB10,0x140DDCAC0,.?AVCUnitTaskAutomata_001GUNDAM_015GCANON_001_ThrowRockSmall@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
