series_id,unit_id,variant,cam_name,game_namespace,vtable_addr,slot1_execute
999TESTXX,033PLAN11,001,FunnelShot,EXVS2,0x141634EB8,0x14068E280
999TESTXX,034PLAN12,001,GrappleStinger,EXVS2,0x1415FD488,0x14068E280
999TESTXX,034PLAN12,001,Lifter,EXVS2,0x1415FD540,0x14068E280
999TESTXX,034PLAN12,001,ShiningEdge,EXVS2,0x1415FD3B8,0x14068E280
999TESTXX,035PLAN13,001,BeamBoomerang,EXVS2,0x1415FD5F0,0x14068E280
999TESTXX,036PLAN14,001,AssistForceImpulse,EXVS2,0x1415FD790,0x14068E280
999TESTXX,036PLAN14,001,ThrowGrenade,EXVS2,0x1415FD888,0x14068E280
999TESTXX,040PLAN17,001,AssistHuunsaikiRushKijou,EXVS2,0x1415FDC60,0x14068E280
999TESTXX,040PLAN17,001,GodShadow,EXVS2,0x1415FD948,0x14068E280
999TESTXX,040PLAN17,001,GodSlash,EXVS2,0x1415FDA50,0x14068E280
999TESTXX,040PLAN17,001,KingOfHeart,EXVS2,0x1415FDD40,0x14068E280
999TESTXX,040PLAN17,001,Tenkyouken,EXVS2,0x1415FDE20,0x14068E280
999TESTXX,040PLAN17,001,XShockWave,EXVS2,0x1415FDF08,0x14068E280
999TESTXX,042PLAN19,001,PsychoFieldEffect,EXVS2,0x1415FE398,0x14068E280
999TESTXX,042PLAN19,001,RblDivContainer,EXVS2,0x1415FE2F8,0x14068E280
999TESTXX,042PLAN19,001,RblHydeContainer,EXVS2,0x1415FE218,0x14068E280
999TESTXX,042PLAN19,001,RblHydepump,EXVS2,0x1415FE138,0x14068E280
999TESTXX,042PLAN19,001,RblMissile,EXVS2,0x1415FE058,0x14068E280
999TESTXX,045PLAN22,001,AssistMesserGrap,EXVS2,0x1415FE560,0x14068E280
999TESTXX,045PLAN22,001,AssistMesserSaberRush,EXVS2,0x1415FE690,0x14068E280
999TESTXX,045PLAN22,001,ThrowBeamRifle,EXVS2,0x1415FE450,0x14068E280
999TESTXX,049PLAN26,001,FunnelLargeStay,EXVS2,0x1415FEF70,0x14068E280
999TESTXX,049PLAN26,001,FunnelSmallFly,EXVS2,0x1415FE7D8,0x14068E280
999TESTXX,049PLAN26,001,FunnelSmallStay,EXVS2,0x1415FE970,0x14068E280
999TESTXX,049PLAN26,001,FunnelSmallStayShot,EXVS2,0x1415FEB10,0x14068E280
999TESTXX,049PLAN26,001,GenesisLaser,EXVS2,0x1415FF078,0x14068E280
999TESTXX,049PLAN26,001,HissatsuFunnelLargeSpear,EXVS2,0x1415FF1C0,0x14068E280
999TESTXX,049PLAN26,001,HissatsuFunnelSpear,EXVS2,0x1415FEC58,0x14068E280
999TESTXX,049PLAN26,001,HissatsuFunnelSwarm,EXVS2,0x1415FEDD0,0x14068E280
999TESTXX,050PLAN27,001,FunnelControl,EXVS2,0x1415FF308,0x14068E280
999TESTXX,050PLAN27,001,FunnelFlyShot,EXVS2,0x1415FFC18,0x14068E280
999TESTXX,050PLAN27,001,FunnelPutAbstract,EXVS2,0x1415FF450,0x14068E280
999TESTXX,050PLAN27,001,FunnelShot,EXVS2,0x1415FF8B8,0x14068E280
999TESTXX,050PLAN27,001,FunnelYokoretsuDynamic,EXVS2,0x1415FF770,0x14068E280
999TESTXX,050PLAN27,001,HissatsuAutoFunnel,EXVS2,0x1415FF5D0,0x14068E280
999TESTXX,050PLAN27,001,HissatsuFunnel,EXVS2,0x1415FFA30,0x14068E280
999TESTXX,050PLAN27,001,ResidingObjectQubeleyFunnel,EXVS2,0x1415FFAD0,0x14068E280
