class_series,class_unit,class_variant,class_weapon,base_class,visibility,is_virtual,mdisp,pdisp,vdisp,attributes
000COMMON,000COMMON,001,ThrowSaberRollingNoBindHit,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
000COMMON,000COMMON,001,ThrowSaberRollingNoBindHit,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
000COMMON,000COMMON,001,ThrowSaberRollingNoBindHit,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
000COMMON,000COMMON,001,ThrowSaberRollingStickToStage,.?AVCUnitTaskAutomata_000COMMON_000COMMON_001_ThrowSaberRollingStickToStage@EXVS2@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,ThrowSaberRollingStickToStage,.?AVCUnitTaskAutomata_000COMMON_000COMMON_001_ThrowSaberRolling@EXVS2@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,ThrowSaberRollingStickToStage,.?AVCUnitTaskAutomataThrowStopRotateOnStick@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,ThrowSaberRollingStickToStage,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,ThrowSaberRollingStickToStage,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,ThrowSaberRollingStickToStage,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,ThrowSaberRollingStickToStage,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,ThrowSaberRollingStickToStage,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,ThrowSaberRollingStickToStage,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,ThrowSaberRollingStickToStage,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,ThrowSaberRollingStickToStage,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,ThrowSaberRollingStickToStage,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
000COMMON,000COMMON,001,ThrowSaberRollingStickToStage,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
000COMMON,000COMMON,001,ThrowSaberRollingStickToStage,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
000COMMON,000COMMON,001,ThrowSaberRollingStickToStage,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
000COMMON,000COMMON,001,TransparentMortarExplosion,.?AVCUnitTaskAutomata_000COMMON_000COMMON_001_TransparentMortarExplosion@EXVS2@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,TransparentMortarExplosion,.?AVCUnitTaskAutomataThrowMortar@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,TransparentMortarExplosion,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,TransparentMortarExplosion,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,TransparentMortarExplosion,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,TransparentMortarExplosion,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,TransparentMortarExplosion,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,TransparentMortarExplosion,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,TransparentMortarExplosion,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,TransparentMortarExplosion,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
000COMMON,000COMMON,001,TransparentMortarExplosion,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
000COMMON,000COMMON,001,TransparentMortarExplosion,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
000COMMON,000COMMON,001,TransparentMortarExplosion,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
000COMMON,000COMMON,001,TransparentMortarExplosion,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
001GUNDAM,001GUNDAM,001,BeamJavelin,.?AVCUnitTaskAutomata_001GUNDAM_001GUNDAM_001_BeamJavelin@EXVS2@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,BeamJavelin,.?AVCUnitTaskAutomataThrowMortar@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,BeamJavelin,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,BeamJavelin,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,BeamJavelin,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,BeamJavelin,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,BeamJavelin,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,BeamJavelin,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,BeamJavelin,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,BeamJavelin,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,BeamJavelin,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
001GUNDAM,001GUNDAM,001,BeamJavelin,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,001,BeamJavelin,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,001,BeamJavelin,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
001GUNDAM,001GUNDAM,001,HammerShot,.?AVCUnitTaskAutomata_001GUNDAM_001GUNDAM_001_HammerShot@EXVS2@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,HammerShot,.?AVCUnitTaskAutomataAnchorThrow@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,HammerShot,.?AVCUnitTaskAutomataAnchorReturn@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,HammerShot,.?AVCUnitTaskAutomataAnchor@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,HammerShot,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,HammerShot,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,HammerShot,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,HammerShot,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,HammerShot,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,HammerShot,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,HammerShot,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,HammerShot,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
001GUNDAM,001GUNDAM,001,HammerShot,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,001,HammerShot,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,001,HammerShot,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
001GUNDAM,001GUNDAM,001,NapalmBomb,.?AVCUnitTaskAutomata_001GUNDAM_001GUNDAM_001_NapalmBomb@EXVS2@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,NapalmBomb,.?AVCUnitTaskAutomataDetonator@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,NapalmBomb,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,NapalmBomb,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,NapalmBomb,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,NapalmBomb,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,NapalmBomb,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,NapalmBomb,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,NapalmBomb,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,NapalmBomb,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,NapalmBomb,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
001GUNDAM,001GUNDAM,001,NapalmBomb,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,001,NapalmBomb,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,001,NapalmBomb,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
001GUNDAM,001GUNDAM,001,ThrowShield,.?AVCUnitTaskAutomata_001GUNDAM_001GUNDAM_001_ThrowShield@EXVS2@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,ThrowShield,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,ThrowShield,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,ThrowShield,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,ThrowShield,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,ThrowShield,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,ThrowShield,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,ThrowShield,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,ThrowShield,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,001,ThrowShield,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
001GUNDAM,001GUNDAM,001,ThrowShield,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,001,ThrowShield,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,001,ThrowShield,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
001GUNDAM,001GUNDAM,002,BeamJavelin,.?AVCUnitTaskAutomata_001GUNDAM_001GUNDAM_002_BeamJavelin@EXVS2@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,BeamJavelin,.?AVCUnitTaskAutomataThrowMortar@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,BeamJavelin,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,BeamJavelin,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,BeamJavelin,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,BeamJavelin,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,BeamJavelin,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,BeamJavelin,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,BeamJavelin,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,BeamJavelin,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,BeamJavelin,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
001GUNDAM,001GUNDAM,002,BeamJavelin,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,002,BeamJavelin,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,002,BeamJavelin,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
001GUNDAM,001GUNDAM,002,HammerShot,.?AVCUnitTaskAutomata_001GUNDAM_001GUNDAM_002_HammerShot@EXVS2@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,HammerShot,.?AVCUnitTaskAutomataAnchorThrow@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,HammerShot,.?AVCUnitTaskAutomataAnchorReturn@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,HammerShot,.?AVCUnitTaskAutomataAnchor@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,HammerShot,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,HammerShot,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,HammerShot,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,HammerShot,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,HammerShot,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,HammerShot,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,HammerShot,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,HammerShot,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
001GUNDAM,001GUNDAM,002,HammerShot,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,002,HammerShot,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,002,HammerShot,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
001GUNDAM,001GUNDAM,002,NapalmBomb,.?AVCUnitTaskAutomata_001GUNDAM_001GUNDAM_002_NapalmBomb@EXVS2@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,NapalmBomb,.?AVCUnitTaskAutomataDetonator@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,NapalmBomb,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,NapalmBomb,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,NapalmBomb,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,NapalmBomb,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,NapalmBomb,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,NapalmBomb,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,NapalmBomb,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,NapalmBomb,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,NapalmBomb,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
001GUNDAM,001GUNDAM,002,NapalmBomb,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,002,NapalmBomb,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,002,NapalmBomb,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
001GUNDAM,001GUNDAM,002,ThrowShield,.?AVCUnitTaskAutomata_001GUNDAM_001GUNDAM_002_ThrowShield@EXVS2@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,ThrowShield,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,ThrowShield,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,ThrowShield,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,ThrowShield,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,ThrowShield,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,ThrowShield,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,ThrowShield,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,ThrowShield,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,001GUNDAM,002,ThrowShield,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
001GUNDAM,001GUNDAM,002,ThrowShield,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,002,ThrowShield,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,001GUNDAM,002,ThrowShield,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
001GUNDAM,002CHRGEL,001,BeamNaginata,.?AVCUnitTaskAutomata_001GUNDAM_002CHRGEL_001_BeamNaginata@EXVS2@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginata,.?AVCUnitTaskAutomataThrowMortar@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginata,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginata,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginata,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginata,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginata,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginata,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginata,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginata,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginata,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
001GUNDAM,002CHRGEL,001,BeamNaginata,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,002CHRGEL,001,BeamNaginata,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,002CHRGEL,001,BeamNaginata,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
001GUNDAM,002CHRGEL,001,BeamNaginataBoomerang,.?AVCUnitTaskAutomata_001GUNDAM_002CHRGEL_001_BeamNaginataBoomerang@EXVS2@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginataBoomerang,.?AVCUnitTaskAutomataBoomerangSpline@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginataBoomerang,.?AVCUnitTaskAutomataBoomerang@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginataBoomerang,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginataBoomerang,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginataBoomerang,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginataBoomerang,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginataBoomerang,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginataBoomerang,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginataBoomerang,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamNaginataBoomerang,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
001GUNDAM,002CHRGEL,001,BeamNaginataBoomerang,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,002CHRGEL,001,BeamNaginataBoomerang,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,002CHRGEL,001,BeamNaginataBoomerang,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
001GUNDAM,002CHRGEL,001,BeamnaginataThrow,.?AVCUnitTaskAutomata_001GUNDAM_002CHRGEL_001_BeamnaginataThrow@EXVS2@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamnaginataThrow,.?AVCUnitTaskAutomata_000COMMON_000COMMON_001_ThrowSaberRolling@EXVS2@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamnaginataThrow,.?AVCUnitTaskAutomataThrowStopRotateOnStick@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamnaginataThrow,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamnaginataThrow,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamnaginataThrow,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamnaginataThrow,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamnaginataThrow,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamnaginataThrow,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamnaginataThrow,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamnaginataThrow,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,BeamnaginataThrow,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
001GUNDAM,002CHRGEL,001,BeamnaginataThrow,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,002CHRGEL,001,BeamnaginataThrow,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
001GUNDAM,002CHRGEL,001,BeamnaginataThrow,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
001GUNDAM,002CHRGEL,001,HermesBit,.?AVCUnitTaskAutomata_001GUNDAM_002CHRGEL_001_HermesBit@EXVS2@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,HermesBit,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
001GUNDAM,002CHRGEL,001,HermesBit,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
